time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-08-29 06:15:07.129 UTC, , , , , , , , , ,125,3304461,157936,672, ,34, ,11, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304461,361717,10, ,361415, , , , ,362285,186612895544,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,362285,1661752865799,,, , , , , , , , , ,3145728,362255,660,660,222,660, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,147942752,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , , , , , , , 
2022-08-29 06:16:07.360 UTC, , , , , , , , , ,125,3304461,157936,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304461,361717,10, ,361415, , , , ,362285,186612322104,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,362285,1661752865799,,, , , , , , , , , ,3145728,362255,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,149877168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:17:07.370 UTC, , , , , , , , , ,125,3304461,157936,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304461,361717,10, ,361415, , , , ,362285,186615410488,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,362285,1661752865799,,, , , , , , , , , ,3145728,362255,3,3,1,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,150789064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:18:32.477 UTC, , , , , , , , , ,125,3172565,26632,80, ,5,2,39,5,0.13,1, , , , , ,1,5,5, ,5,1,2,3,6, ,52,24, , , , , , , , ,1, , , ,3172565,364096,11,362356,362356,1,2,2,6,364151,187655257912,-1,-1,-1,-1, , , , , ,45,3775, , , , , , , , , , , , , , , , , , , , , , , , , ,364151,1661753909726,,, , , , , , , , , ,3145728,364096,3,3,1,3, , ,38,1,1,5,1, ,3,2, ,38,1,2048,1, , , , , ,837274,138,1866,1, , , , ,3,235,11,518,240299280,1, , , , , , ,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-08-29 06:18:36.259 UTC, , , , , , , , , ,125,3172485,26632, , ,5, ,9, , , , , , , , ,1,5,5, , , ,2,2,6, ,4,2, , , , , , , , ,1, , , ,3172485,364096,11,362356,362356, , , , ,364151,187655257912,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,364151,1661753909726,,, , , , , , , , , ,3145728,364096, , , , , , ,1, , , , , ,3, , ,1,1, , , , , , , ,2176,3, , , , , , , , , , ,256956984,1, , , , , , ,24, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,8, , , , , , , , , , , 
2022-08-29 06:18:36.812 UTC, , , , , , , , , ,125,3165197,19344, , ,3,1,25,3,0.12,1, , , , , , ,3,3, ,2,1,2,1,4, ,44,26, , , , , , , , ,1, , , ,3165197,364506,12, ,364221, , , , , , ,-1,-1,-1,-1, , , , , ,45,3792, , , , , , , , , , , , , , , , , , , , , , , , , , ,1661753916494,,, , , , , , , , , ,3145728,364506, , , , , , ,35, , ,2, , ,3, , ,35, ,2048,1, , , , , ,825158,134, , , , , , ,3,235,11,518,272632440,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-08-29 06:19:36.826 UTC, , , , , , , , , ,125,3304429,157904,672, ,34,19,473,31,0.07, , , , , , , ,34,7, , ,19,24,13,21, ,104,95, , , , , , , , ,1, , , ,3304429,364506,12, ,364221, , , , ,365074,187663441720,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,365074,1661753916494,,, , , , , , , , , ,3145728,365044,4,4,3,4, , ,149,3,3,3,3, ,3,6, ,149,1, , , , , ,9, ,151429,161,516,3, , , , ,1,135,1,46,396896032,1, , , , , , ,1632, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, ,1202,409,12, , , , , , , , , , 
2022-08-29 06:20:36.837 UTC, , , , , , , , , ,125,3304429,157904,672, ,34, ,17, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304429,364506,12, ,364221, , , , ,365074,187662913336,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,365074,1661753916494,,, , , , , , , , , ,3145728,365044,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,424657016, , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,12, , , , , , , , , , 
2022-08-29 06:21:36.960 UTC, , , , , , , , , ,125,3304429,157904,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304429,364506,12, ,364221, , , , ,365074,187662126904,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,365074,1661753916494,,, , , , , , , , , ,3145728,365044,2,2,1,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,426069824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:22:37.506 UTC, , , , , , , , , ,125,3304429,157904,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304429,364506,12, ,364221, , , , ,365074,187661586232,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,365074,1661753916494,,, , , , , , , , , ,3145728,365044,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,427304840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:23:37.515 UTC, , , , , , , , , ,125,3304429,157904,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304429,364506,12, ,364221, , , , ,365074,187660992312,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,365074,1661753916494,,, , , , , , , , , ,3145728,365044,7,7,4,7, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,428584248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:24:37.524 UTC, , , , , , , , , ,125,3304429,157904,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304429,364506,12, ,364221, , , , ,365074,187660795704,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,365074,1661753916494,,, , , , , , , , , ,3145728,365044,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,430950608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:25:37.538 UTC, , , , , , , , , ,125,3304429,157904,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304429,364506,12, ,364221, , , , ,365074,187659513656,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,365074,1661753916494,,, , , , , , , , , ,3145728,365044,15,15,6,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,432038072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:26:37.544 UTC, , , , , , , , , ,125,3304429,157904,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304429,364506,12, ,364221, , , , ,365074,187659419448,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,365074,1661753916494,,, , , , , , , , , ,3145728,365044,3,3,3,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,433006416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:27:10.866 UTC, , , , , , , , , ,125,3170613,24760, , ,5,3,38,5,0.13,3, , , , , ,2,5,5, ,5,1,2,3,6, ,56,26, , , , , , , , ,1, , , ,3170613,366919,13,365145,365145,1,3,1,5,366974,187658493752,-1,-1,-1,-1, , , , , ,45,3795, , , , , , , , , , , , , , , , , , , , , , , , , ,366974,1661754429649,,, , , , , , , , , ,3145728,366919,16,16,9,16, , ,39,1,1,4,1, ,3,2, ,39, ,2048,1, , , , , ,837446,140,1900,1, , , , ,3,306,10,4084,224629040,2, , , , , , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-08-29 06:27:11.044 UTC, , , , , , , , , ,125,3172429,26576, , ,5, ,10, , , , , , , , ,1,5,5, , ,1,2,2,6, ,4,2, , , , , , , , ,1, , , ,3172429,366919,13,365145,365145, , , , ,366974,187658493752,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,366974,1661754429649,,, , , , , , , , , ,3145728,366919, , , , , , ,3, , ,1, , ,3, , ,3,1, , , , , , , ,4224,4, , , , , , , , , , ,242875912,2, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,8, , , , , , , , , , , 
2022-08-29 06:27:11.213 UTC, , , , , , , , , ,125,3165221,19368, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,48,28, , , , , , , , ,1, , , ,3165221,367364,14, ,367044, , , , ,367416,187658493752,25,25,25,25, , , , , ,45,3812, , , , , , , , , , , , , , , , , , , , , , , , , ,367416,1661754431102,,, , , , , , , , , ,3145728,367364, , , , , , ,37, , ,2, , ,3, , ,37, ,2048,1, , , , , ,825336,136, , , , , , ,3,306,10,4084,261705672,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-08-29 06:28:11.215 UTC, , , , , , , , , ,125,3304613,158088,672, ,34,19,474,31,0.07, , , , , , , ,34,7, , ,19,24,13,21, ,105,95, , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187658137400,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,1000,1000,266,1579, , ,149,3,3,3,3, ,3,6, ,149,1, , , , , ,9, ,151429,161,516,3, , , , ,1,424,1,5822,395865720,3, , , , , , ,1633, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, ,1202,409,11, , , , , , , , , , 
2022-08-29 06:29:11.223 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187661950776,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,396408608,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:30:11.236 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187661598520,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,397946536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:31:11.244 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187661393720,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,4,4,2,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,399282816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:32:11.255 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187660926776,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,8,8,5,8, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,400749664, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:33:11.289 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187660701496,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,12,12,6,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,402216536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:34:11.271 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187659939640,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,403058408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:35:11.461 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,15, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187658723128,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,1000,1000,878,2632, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,434006816,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,10, , , , , , , , , , 
2022-08-29 06:36:11.298 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187657846584,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,3,3,3,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,436645768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:37:11.324 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,11, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187656232760,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,596,596,299,596, , , , , , , , ,3,2, , ,1, , , , , , , , , , , , , , , , , , , ,437712528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , , , , , , , 
2022-08-29 06:38:11.318 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187655913272,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,3,3,3,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,438646032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:39:11.997 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187655647032,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,39,39,15,39, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,440402816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:40:11.989 UTC, , , , , , , , , ,125,3304613,158088,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304613,367364,14, ,367044, , , , ,367932,187658481464,25,25,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,367932,1661754431102,,, , , , , , , , , ,3145728,367902,4,4,2,4, , , , , , , , ,3,4, , ,1, , , , , , , , , , , , , , , , , , , ,440936456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:41:21.556 UTC, , , , , , , , , ,125,3172901,27048, , ,5,3,38,5,0.13,1, , , , , ,1,5,5, ,5,2,2,3,6, ,60,28, , , , , , , , ,1, , , ,3172901,370086,15,368003,368003,1,2,2,6,370141,187655675704,24,24,24,24, , , , , ,45,3815, , , , , , , , , , , , , , , , , , , , , , , , , ,370141,1661755266591,,, , , , , , , , , ,3145728,370086,2,2,1,2, , ,42,1,1,4,1, ,3,2, ,42, ,2048,1, , , , , ,839672,143,2209,1, , , , ,3,355,11,13303,118905912,3, , , , , , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-08-29 06:41:21.871 UTC, , , , , , , , , ,125,3172901,27048, , ,5, ,10, , , , , , , , ,1,5,5, , , ,2,2,6, ,4,2, , , , , , , , ,1, , , ,3172901,370086,15,368003,368003, , , , ,370141,187655675704,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,370141,1661755266591,,, , , , , , , , , ,3145728,370086, , , , , , ,2, , ,1, , ,3, , ,2,1, , , , , , , ,2176,3, , , , , , , , , , ,139193600,3, , , , , , ,25, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,8, , , , , , , , , , , 
2022-08-29 06:41:22.056 UTC, , , , , , , , , ,125,3165293,19440, , ,3,1,25,3,0.12,1, , , , , , ,3,3, ,2,1,2,1,4, ,52,30, , , , , , , , ,1, , , ,3165293,370500,16, ,370211, , , , , , ,-1,-1,-1,-1, , , , , ,46,3832, , , , , , , , , , , , , , , , , , , , , , , , , , ,1661755281934,,, , , , , , , , , ,3145728,370500, , , , , , ,39, , ,2, , ,3, , ,39, ,2048,1, , , , , ,841894,140, , , , , , ,3,355,11,13303,156313096,3, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-08-29 06:42:22.064 UTC, , , , , , , , , ,125,3304845,158320,672, ,34,19,478,31,0.06, , , , , , , ,34,7, , ,19,24,13,21, ,105,95, , , , , , , , ,1, , , ,3304845,370500,16, ,370211, , , , ,371068,187655049016,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,371068,1661755281934,,, , , , , , , , , ,3145728,371038,4,4,2,4, , ,149,3,3,3,3, ,3,6, ,149,1, , , , , ,9, ,151429,161,516,3, , , , ,1,3952,1,13492,413436032,1, , , , , , ,1638, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, ,1202,414,10, , , , , , , , , , 
2022-08-29 06:43:22.074 UTC, , , , , , , , , ,125,3304845,158320,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304845,370500,16, ,370211, , , , ,371068,187654872888,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,371068,1661755281934,,, , , , , , , , , ,3145728,371038,3,3,1,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,414864840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-29 06:44:22.082 UTC, , , , , , , , , ,125,3304845,158320,672, ,34, ,12, , , , , , , , , ,34,7, , , ,24,13,21, , , , , , , , , , , ,1, , , ,3304845,370500,16, ,370211, , , , ,371068,187654446904,24,24,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,371068,1661755281934,,, , , , , , , , , ,3145728,371038,3,3,3,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,416708912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
